Tokenized,Truth
"['elton', 'john', 'celebrates', '70th', 'birthday', 'with', 'starstudded', 'party', 'elton', 'john', 'knows', 'how', 'to', 'throw', 'a', 'party', 'and', 'he', 'didnt', 'disappoint', 'when', 'he', 'turned', '70', 'on', 'saturday', 'night', 'the', 'english', 'singer', 'gathered', 'his', 'friends', 'family', 'and', 'many', 'alisters', 'to', 'fete', 'him', 'inside', 'red', 'studios', 'in', 'los', 'angeles', 'the', 'evening', 'was', 'hosted', 'by', 'rob', 'lowe', 'and', 'featured', 'performances', 'by', 'stevie', 'wonder', 'lady', 'gaga', 'ryan', 'adams', 'and', 'more', 'at', 'one', 'point', 'during', 'the', 'party', 'wonder', 'performed', 'his', 'iconic', 'rendition', 'of', 'happy', 'birthday', 'with', 'help', 'from', 'lady', 'gaga', 'other', 'celebrities', 'attended', 'the', 'gala', 'which', 'also', 'served', 'as', 'a', 'benefit', 'for', 'the', 'elton', 'john', 'aids', 'foundation', 'and', 'the', 'hammer', 'museum', 'at', 'ucla', 'neil', 'patrick', 'harris', 'jon', 'hamm', 'heidi', 'klum', 'dakota', 'johnson', 'jennifer', 'tilly', 'and', 'katy', 'perry', 'were', 'all', 'spotted', 'at', 'the', 'party']",1
"['chris', 'pratt', 'responds', 'to', 'body', 'shamers', 'telling', 'him', 'hes', 'too', 'thin', 'big', 'or', 'small', 'chris', 'pratt', 'has', 'heard', 'it', 'all', 'these', 'days', 'the', 'guardians', 'of', 'the', 'galaxy', 'star', '37', 'is', 'taking', 'flak', 'for', 'being', 'too', 'thin', 'but', 'hes', 'not', 'taking', 'it', 'lying', 'down', 'pratt', 'who', 'has', 'been', 'documenting', 'the', 'healthy', 'snacks', 'hes', 'eating', 'while', 'filming', 'jurassic', 'world', '2', 'in', 'a', 'series', 'of', 'whats', 'my', 'snack', 'instagram', 'videos', 'fired', 'back', 'in', 'his', 'usual', 'tongueincheek', 'manner', 'after', 'some', 'followers', 'apparently', 'suggested', 'he', 'looked', 'too', 'thin', 'so', 'many', 'people', 'have', 'said', 'i', 'look', 'too', 'thin', 'in', 'my', 'recent', 'episodes', 'of', 'whatsmysnack', 'he', 'wrote', 'on', 'instagram', 'thursday', 'some', 'have', 'gone', 'as', 'far', 'as', 'to', 'say', 'i', 'look', 'skeletal', 'well', 'just', 'because', 'i', 'am', 'a', 'male', 'doesnt', 'mean', 'im', 'impervious', 'to', 'your', 'whispers', 'body', 'shaming', 'hurts']",1
"['what', 'to', 'expect', 'from', 'carrie', 'fisher', 'and', 'debbie', 'reynolds', 'public', 'memorial', 'on', 'saturday', 'the', 'public', 'gets', 'a', 'chance', 'to', 'say', 'a', 'final', 'farewell', 'to', 'carrie', 'fisher', 'and', 'her', 'mother', 'debbie', 'reynolds', 'who', 'died', 'one', 'day', 'apart', 'late', 'in', 'december', 'the', 'memorial', 'will', 'be', 'held', 'at', 'the', 'hall', 'of', 'liberty', 'at', 'forest', 'lawn', 'cemetery', 'hollywood', 'hills', 'at', '1', 'pm', 'pt', 'fans', 'can', 'attend', 'on', 'a', 'firstcome', 'firstserved', 'basis', 'and', 'when', 'the', 'hall', 'fills', 'up', 'theyll', 'be', 'able', 'to', 'stand', 'outside', 'and', 'watch', 'the', 'service', 'on', 'screens', 'cant', 'make', 'it', 'to', 'california', 'the', 'whole', 'thing', 'will', 'be', 'livestreamed', 'on', 'reynolds', 'website', 'reynolds', 'son', 'todd', 'fisher', 'told', 'variety', 'not', 'long', 'ago', 'that', 'the', 'memorial', 'was', 'what', 'his', 'mother', 'would', 'have', 'wanted', 'she', 'was', 'very', 'connected', 'to', 'her', 'fans', 'and', 'felt', 'they', 'were', 'a', 'part', 'of', 'her', 'he', 'said', 'todd', 'fisher', 'also', 'said', 'that', 'a', 'video', 'of', 'a', 'song', 'that', 'james', 'blunt', 'wrote', 'as', 'a', 'tribute', 'to', 'his', 'sister', 'will', 'be', 'released', 'on', 'the', 'day', 'of', 'the', 'memorial', 'blunt', 'and', 'carrie', 'fisher', 'were', 'good', 'friends', 'before', 'he', 'found', 'fame', 'with', 'his', 'hit', 'youre', 'beautiful', 'he', 'actually', 'lived', 'with', 'her', 'it', 'might', 'rip', 'your', 'heart', 'out', 'fisher', 'said', 'of', 'the', 'song']",1
"['pence', 'congress', 'wasnt', 'ready', 'to', 'repeal', 'replace', 'obamacare', 'vice', 'president', 'mike', 'pence', 'said', 'congress', 'just', 'wasnt', 'ready', 'to', 'repeal', 'and', 'replace', 'obamacare', 'joking', 'that', 'supporters', 'of', 'the', 'house', 'republican', 'health', 'care', 'plan', 'could', 'have', 'used', 'some', 'wwe', 'superstars', 'speaking', 'in', 'charleston', 'west', 'virginia', 'following', 'a', 'listening', 'session', 'with', 'local', 'small', 'business', 'owners', 'and', 'joined', 'by', 'small', 'business', 'administrator', 'linda', 'mcmahon', 'the', 'former', 'ceo', 'of', 'the', 'wwe', 'said', 'trump', 'worked', 'tirelessly', 'to', 'get', 'congress', 'to', 'pass', 'the', 'american', 'health', 'care', 'act', 'i', 'got', 'to', 'tell', 'you', 'i', 'was', 'inspired', 'by', 'president', 'trumps', 'determination', 'and', 'commitment', 'to', 'keep', 'his', 'promise', 'to', 'the', 'american', 'people', 'pence', 'said']",1
"['tax', 'reform', 'the', 'next', 'big', 'ticket', 'item', 'on', 'trumps', 'legislative', 'agenda', 'the', 'morning', 'after', 'president', 'donald', 'trump', 'failed', 'to', 'deliver', 'on', 'his', 'campaign', 'promise', 'to', 'repeal', 'and', 'replace', 'obamacare', 'he', 'reassured', 'the', 'country', 'a', 'new', 'plan', 'will', 'be', 'on', 'the', 'way', 'obamacare', 'will', 'explode', 'and', 'we', 'will', 'all', 'get', 'together', 'and', 'piece', 'together', 'a', 'great', 'healthcare', 'plan', 'for', 'the', 'people', 'do', 'not', 'worry', 'trump', 'tweeted', 'vice', 'president', 'mike', 'pence', 'issued', 'a', 'similar', 'response', 'during', 'a', 'speech', 'in', 'charleston', 'west', 'virginia', 'a', 'state', 'where', 'trump', 'was', 'very', 'popular', 'in', 'the', '2016', 'election', 'but', 'that', 'has', 'a', 'population', 'that', 'is', 'heavily', 'dependent', 'on', 'medicaid', 'for', 'health', 'care', 'coverage']",1
"['schumer', 'trump', 'showed', 'basic', 'lack', 'of', 'competence', 'on', 'health', 'care', 'bill', 'senate', 'minority', 'leader', 'chuck', 'schumer', 'criticized', 'president', 'donald', 'trump', 'after', 'the', 'gopbacked', 'health', 'care', 'bill', 'failed', 'to', 'garner', 'enough', 'support', 'for', 'a', 'vote', 'on', 'the', 'house', 'floor', 'friday', 'saying', 'the', 'president', 'showed', 'two', 'unhelpful', 'traits', 'during', 'negotiations', 'the', 'first', 'is', 'basic', 'lack', 'of', 'competence', 'schumer', 'told', 'abc', 'news', 'chief', 'anchor', 'george', 'stephanopoulos', 'during', 'an', 'exclusive', 'interview', 'on', 'this', 'week', 'sunday', 'you', 'can', 'not', 'run', 'the', 'presidency', 'like', 'you', 'run', 'a', 'real', 'estate', 'deal', 'you', 'cant', 'tweet', 'your', 'way', 'through', 'it', 'you', 'cant', 'threaten', 'and', 'intimidate', 'and', 'say', 'ill', 'walk', 'away', 'its', 'more', 'complicated']",1
"['president', 'trump', 'climbs', 'into', 'an', '18wheeler', 'and', 'pretends', 'to', 'be', 'a', 'trucker', 'thats', 'the', 'role', 'the', 'president', 'briefly', 'assumed', 'thursday', 'when', 'he', 'climbed', 'into', 'the', 'drivers', 'seat', 'of', 'a', 'mack', '18wheeler', 'parked', 'on', 'the', 'south', 'lawn', 'of', 'the', 'white', 'house', 'trump', 'who', 'wore', 'an', 'i', 'love', 'trucks', 'button', 'on', 'his', 'lapel', 'tried', 'his', 'best', 'to', 'emulate', 'a', 'truck', 'driver', 'he', 'enthusiastically', 'pumped', 'his', 'fists', 'made', 'a', 'series', 'of', 'facial', 'expressions', 'that', 'lit', 'up', 'the', 'twittersphere', 'and', 'excitedly', 'tooted', 'the', 'big', 'rigs', 'horn', 'at', 'least', 'six', 'times', 'and', 'trump', 'clearly', 'didnt', 'run', 'out', 'of', 'gas', 'following', 'his', 'spirited', 'session', 'of', 'trucker', 'role', 'play', 'he', 'met', 'with', 'truckers', 'and', 'ceos', 'from', 'the', 'american', 'trucking', 'association', 'to', 'discuss', 'healthcare']",1
"['trump', 'calls', 'democrats', 'losers', 'after', 'gop', 'health', 'bill', 'failure', 'president', 'donald', 'trump', 'spoke', 'out', 'friday', 'afternoon', 'after', 'republicans', 'pulled', 'the', 'obamacare', 'overhaul', 'he', 'had', 'endorsed', 'criticizing', 'democratic', 'opposition', 'to', 'the', 'bill', 'and', 'passing', 'off', 'the', 'responsibility', 'for', 'its', 'failure', 'ive', 'been', 'saying', 'for', 'the', 'last', 'year', 'and', 'a', 'half', 'that', 'the', 'best', 'thing', 'we', 'can', 'do', 'politically', 'speaking', 'is', 'let', 'obamacare', 'explode', 'said', 'trump', 'who', 'supported', 'the', 'plan', 'and', 'spent', 'much', 'of', 'the', 'past', 'week', 'personally', 'lobbying', 'for', 'its', 'success', 'the', 'american', 'health', 'care', 'act', 'was', 'pulled', 'from', 'an', 'anticipated', 'vote', 'friday', 'afternoon', 'after', 'it', 'became', 'apparent', 'the', 'bill', 'did', 'not', 'have', 'enough', 'votes', 'to', 'pass']",1
"['state', 'department', 'tightens', 'scrutiny', 'for', 'certain', 'foreigners', 'washington', 'cnnsecretary', 'of', 'state', 'rex', 'tillerson', 'sent', 'four', 'cables', 'directing', 'embassies', 'worldwide', 'to', 'identify', 'certain', 'groups', 'that', 'should', 'get', 'extra', 'scrutiny', 'when', 'they', 'apply', 'for', 'visas', 'including', 'screening', 'of', 'applicants', 'social', 'media', 'according', 'to', 'us', 'officials', 'the', 'cables', 'were', 'sent', 'after', 'president', 'donald', 'trump', 'signed', 'a', 'revised', 'executive', 'order', 'restricting', 'travel', 'from', 'most', 'muslim', 'countries', 'on', 'march', '6', 'the', 'state', 'department', 'cables', 'all', 'marked', 'sensitive', 'but', 'not', 'classified', 'direct', 'embassies', 'to', 'convene', 'security', 'and', 'intelligence', 'working', 'groups', 'to', 'determine', 'a', 'list', 'of', 'criteria', 'identifying', 'sets', 'of', 'post', 'applicant', 'populations', 'warranting', 'increased', 'scrutiny']",1
"['woman', 'arrested', 'three', 'times', 'as', 'she', 'tries', 'to', 'see', 'president', 'trump', 'cnna', 'woman', 'arrested', 'late', 'tuesday', 'night', 'after', 'she', 'allegedly', 'attempted', 'to', 'gain', 'entry', 'to', 'the', 'white', 'house', 'has', 'been', 'arrested', 'two', 'more', 'times', 'nearby', 'police', 'said', 'she', 'has', 'told', 'them', 'she', 'was', 'there', 'to', 'speak', 'to', 'president', 'donald', 'trump', 'marci', 'anderson', 'wahl', '38', 'of', 'everett', 'washington', 'was', 'arrested', 'by', 'the', 'us', 'secret', 'service', 'near', 'the', 'south', 'grounds', 'of', 'the', 'us', 'treasury', 'building', 'early', 'sunday', 'said', 'a', 'washington', 'metropolitan', 'police', 'department', 'spokesman', 'according', 'to', 'the', 'secret', 'service', 'officers', 'responded', 'to', 'an', 'alarm', 'around', '215', 'am', 'and', 'reportedly', 'saw', 'wahl', 'trying', 'to', 'scale', 'a', 'fence']",1
"['first', 'lady', 'melania', 'trump', 'touts', 'equality', 'at', 'international', 'womens', 'day', 'luncheon', 'washington', 'cnn', 'first', 'lady', 'melania', 'trump', 'spoke', 'about', 'equality', 'freedom', 'and', 'the', 'responsibility', 'women', 'have', 'to', 'help', 'each', 'other', 'achieve', 'success', 'at', 'an', 'invitationonly', 'luncheon', 'honoring', 'international', 'womens', 'day', 'wednesday', 'at', 'the', 'white', 'house', 'as', 'an', 'immigrant', 'myself', 'having', 'grown', 'up', 'in', 'a', 'communist', 'society', 'i', 'know', 'all', 'too', 'well', 'the', 'value', 'and', 'importance', 'of', 'freedom', 'and', 'equal', 'opportunity', 'ideals', 'which', 'this', 'great', 'nation', 'was', 'founded', 'and', 'has', 'continued', 'to', 'strive', 'towards', 'throughout', 'its', 'history', 'trump', 'said', 'according', 'to', 'her', 'prepared', 'remarks', 'obtained', 'by', 'cnn', 'from', 'stephanie', 'winston', 'wolkoff', 'senior', 'adviser', 'and', 'chief', 'strategist', 'to', 'the', 'first', 'lady']",1
"['hillary', 'clinton', 'mocking', 'and', 'taunting', 'in', 'debate', 'turns', 'the', 'tormentor', 'she', 'mansplained', 'him', 'let', 'me', 'translate', 'that', 'if', 'i', 'can', 'hillary', 'clinton', 'said', 'dryly', 'after', 'donald', 'j', 'trump', 'talked', 'up', 'his', 'tax', 'plan', 'she', 'interrupted', 'him', 'when', 'mr', 'trump', 'boasted', 'of', 'the', 'gilded', 'las', 'vegas', 'hotel', 'that', 'bears', 'his', 'name', 'mrs', 'clinton', 'leaned', 'into', 'her', 'microphone', 'made', 'with', 'chinese', 'steel', 'she', 'quipped', 'with', 'a', 'smile', 'she', 'mocked', 'him', 'after', 'mr', 'trump', 'said', 'president', 'vladimir', 'v', 'putin', 'of', 'russia', 'had', 'no', 'respect', 'for', 'her', 'mrs', 'clinton', 'slyly', 'posited', 'why', 'mr', 'putin', 'seemingly', 'preferred', 'mr', 'trump', 'hed', 'rather', 'have', 'a', 'puppet', 'as', 'president', 'of', 'the', 'united', 'states', 'she', 'said']",1
"['donald', 'trump', 'wont', 'say', 'if', 'hell', 'accept', 'result', 'of', 'election', 'in', 'a', 'remarkable', 'statement', 'that', 'seemed', 'to', 'cast', 'doubt', 'on', 'american', 'democracy', 'donald', 'j', 'trump', 'said', 'wednesday', 'that', 'he', 'might', 'not', 'accept', 'the', 'results', 'of', 'next', 'months', 'election', 'if', 'he', 'felt', 'it', 'was', 'rigged', 'against', 'him', 'a', 'stand', 'that', 'hillary', 'clinton', 'blasted', 'as', 'horrifying', 'at', 'their', 'final', 'and', 'caustic', 'debate', 'on', 'wednesday', 'mr', 'trump', 'under', 'enormous', 'pressure', 'to', 'halt', 'mrs', 'clintons', 'steady', 'rise', 'in', 'opinion', 'polls', 'came', 'across', 'as', 'repeatedly', 'frustrated', 'as', 'he', 'tried', 'to', 'rally', 'conservative', 'voters', 'with', 'hardline', 'stands', 'on', 'illegal', 'immigration', 'and', 'abortion', 'rights', 'but', 'he', 'kept', 'finding', 'himself', 'drawn', 'onto', 'perilous', 'political', 'territory', 'by', 'mrs', 'clinton', 'and', 'the', 'debates', 'moderator', 'chris', 'wallace']",1
"['white', 'house', 'keeps', 'up', 'sanctuary', 'cities', 'pressure', 'with', 'funding', 'threat', 'washington', 'cnnattorney', 'general', 'jeff', 'sessions', 'outlined', 'monday', 'how', 'the', 'trump', 'administration', 'will', 'use', 'federal', 'funds', 'to', 'crack', 'down', 'on', 'sanctuary', 'cities', 'and', 'states', 'that', 'choose', 'not', 'to', 'comply', 'with', 'federal', 'immigration', 'laws', 'as', 'it', 'has', 'threatened', 'to', 'do', 'since', 'january', 'the', 'comments', 'came', 'after', 'the', 'trump', 'administration', 'has', 'made', 'a', 'concerted', 'effort', 'to', 'pressure', 'the', 'socalled', 'sanctuary', 'jurisdictions', 'as', 'part', 'of', 'its', 'aggressive', 'push', 'to', 'enforce', 'immigration', 'laws', 'the', 'term', 'refers', 'to', 'jurisdictions', 'like', 'major', 'cities', 'including', 'los', 'angeles', 'chicago', 'and', 'philadelphia', 'that', 'have', 'policies', 'in', 'place', 'that', 'limit', 'cooperation', 'in', 'enforcing', 'federal', 'immigration', 'laws', 'and', 'protect', 'local', 'immigrant', 'populations']",1
"['clintons', 'emotional', 'concession', 'this', 'is', 'painful', 'and', 'will', 'be', 'for', 'a', 'long', 'time', 'hillary', 'clinton', 'ended', 'her', 'historic', 'presidential', 'campaign', 'wednesday', 'saying', 'it', 'is', 'painful', 'and', 'will', 'be', 'for', 'a', 'long', 'time', 'as', 'she', 'urged', 'for', 'a', 'peaceful', 'transfer', 'of', 'power', 'donald', 'trump', 'is', 'going', 'to', 'be', 'our', 'president', 'she', 'said', 'in', 'her', 'concession', 'speech', 'i', 'hope', 'that', 'he', 'will', 'be', 'a', 'successful', 'president', 'for', 'all', 'americans', 'clinton', 'told', 'a', 'room', 'of', 'emotional', 'aides', 'and', 'supporters', 'who', 'gave', 'her', 'an', 'extended', 'round', 'of', 'applause', 'we', 'have', 'seen', 'that', 'our', 'nation', 'is', 'more', 'deeply', 'divided', 'than', 'we', 'thought', 'but', 'i', 'still', 'believe', 'in', 'america', 'and', 'always', 'will', 'and', 'if', 'you', 'do', 'then', 'we', 'must', 'accept', 'this', 'election', 'outcome', 'she', 'added', 'we', 'owe', 'him', 'an', 'open', 'mind', 'and', 'a', 'chance', 'to', 'lead']",1
"['neil', 'degrasse', 'tyson', 'goes', 'supernova', 'on', 'trump', 'budget', 'cnnastrophysicist', 'neil', 'degrasse', 'tyson', 'believes', 'president', 'donald', 'trumps', 'first', 'proposed', 'budget', 'could', 'make', 'america', 'weak', 'sick', 'and', 'stupid', 'the', 'fastest', 'way', 'to', 'make', 'america', 'weak', 'again', 'cut', 'science', 'funds', 'to', 'our', 'agencies', 'that', 'support', 'it', 'he', 'tweeted', 'sunday', 'as', 'part', 'of', 'a', 'social', 'media', 'rampage', 'against', 'the', 'president', 'the', 'fastest', 'way', 'to', 'make', 'america', 'sick', 'again', 'cut', 'funding', 'to', 'the', 'national', 'institutes', 'of', 'health']",1
"['melania', 'trump', 'hires', 'communications', 'director', 'cnnfirst', 'lady', 'melania', 'trump', 'is', 'tapping', 'a', 'key', 'member', 'of', 'the', 'white', 'house', 'communications', 'staff', 'for', 'her', 'east', 'wing', 'team', 'deputy', 'press', 'secretary', 'stephanie', 'grisham', 'will', 'serve', 'as', 'the', 'first', 'ladys', 'communications', 'director', 'the', 'white', 'house', 'announced', 'monday', 'grisham', 'was', 'the', 'director', 'of', 'traveling', 'press', 'during', 'president', 'donald', 'trumps', 'campaign', 'responsible', 'for', 'securing', 'and', 'running', 'the', 'campaigns', 'press', 'plane', 'which', 'traveled', 'independently', 'in', 'a', 'separate', 'plane', 'from', 'the', 'candidate', 'she', 'was', 'one', 'of', 'the', 'early', 'members', 'of', 'the', 'campaigns', 'press', 'operation', 'working', 'trump', 'events', 'around', 'the', 'country', 'during', 'the', 'beginning', 'stages', 'of', 'the', 'campaign', 'before', 'leaving', 'her', 'job', 'in', 'arizona', 'to', 'join', 'trumps', 'team', 'fulltime', 'she', 'was', 'known', 'fondly', 'by', 'reporters', 'on', 'the', 'campaign', 'trail', 'for', 'her', 'nononsense', 'approach', 'to', 'working', 'with', 'the', 'press']",1
"['first', 'on', 'cnn', 'border', 'wall', 'ask', '1', 'billion', 'for', '62', 'miles', 'washington', 'cnnthe', 'trump', 'administration', 'wants', 'the', 'first', '1', 'billion', 'of', 'border', 'wall', 'funding', 'to', 'cover', '62', 'miles', 'including', 'replacing', 'some', 'existing', 'fencing', 'along', 'the', 'southern', 'border', 'the', 'documents', 'describe', 'exactly', 'where', 'the', 'administration', 'hopes', 'to', 'put', 'its', 'first', 'installment', 'of', 'the', 'border', 'wall', 'as', 'it', 'described', 'its', 'modest', '2017', 'funding', 'ask', 'the', '999', 'million', 'requested', 'by', 'the', 'white', 'house', 'in', 'its', 'budget', 'supplement', 'for', 'just', 'defense', 'and', 'border', 'security', 'spending', 'would', 'cover', 'just', '48', 'miles', 'of', 'new', 'wall', 'according', 'to', 'justification', 'documents', 'from', 'the', 'department', 'of', 'homeland', 'security', 'obtained', 'by', 'cnn', 'the', 'documents', 'describe', 'exactly', 'where', 'the', 'administration', 'hopes', 'to', 'put', 'its', 'first', 'installment', 'of', 'the', 'border', 'wall', 'as', 'it', 'described', 'its', 'modest', '2017', 'funding', 'ask']",1
"['ellison', 'democrats', 'stand', 'ready', 'to', 'work', 'with', 'republicans', 'washington', 'cnndemocratic', 'lawmakers', 'stand', 'ready', 'to', 'work', 'with', 'their', 'republican', 'counterparts', 'following', 'the', 'failure', 'of', 'gop', 'efforts', 'to', 'repeal', 'obamacare', 'rep', 'keith', 'ellison', 'said', 'monday', 'speaking', 'on', 'cnns', 'new', 'day', 'with', 'chris', 'cuomo', 'the', 'minnesota', 'democrat', 'and', 'deputy', 'chairman', 'of', 'the', 'democratic', 'national', 'committee', 'said', 'he', 'and', 'his', 'party', 'are', 'prepared', 'to', 'collaborate', 'with', 'republicans', 'on', 'issues', 'like', 'drug', 'prices', 'infrastructure', 'and', 'tax', 'reform', 'if', 'the', 'republicans', 'have', 'suddenly', 'realized', 'they', 'have', 'to', 'work', 'with', 'us', 'i', 'think', 'thats', 'a', 'good', 'thing', 'ellison', 'said']",1
"['us', 'leads', 'boycott', 'of', 'un', 'talks', 'to', 'ban', 'nuclear', 'weapons', 'united', 'nations', 'new', 'york', 'cnnus', 'ambassador', 'to', 'the', 'united', 'nations', 'nikki', 'haley', 'announced', 'monday', 'that', 'the', 'united', 'states', 'and', 'almost', '40', 'other', 'nations', 'would', 'not', 'participate', 'in', 'the', 'firstever', 'talks', 'on', 'an', 'international', 'treaty', 'to', 'ban', 'nuclear', 'weapons', 'flanked', 'by', 'ambassadors', 'from', 'about', '20', 'nations', 'including', 'nuclear', 'powers', 'united', 'kingdom', 'and', 'france', 'haley', 'couched', 'the', 'decision', 'not', 'to', 'attend', 'the', 'talks', 'which', 'began', 'monday', 'in', 'personal', 'terms', 'as', 'a', 'mom', 'and', 'daughter', 'there', 'is', 'nothing', 'i', 'want', 'more', 'for', 'my', 'family', 'than', 'a', 'world', 'with', 'no', 'nuclear', 'weapons', 'the', 'former', 'south', 'carolina', 'governor', 'said', 'but', 'we', 'have', 'to', 'be', 'realistic']",1
"['aqap', 'trying', 'to', 'hide', 'explosives', 'in', 'laptop', 'batteries', 'official', 'says', 'washington', 'cnnintelligence', 'obtained', 'in', 'recent', 'weeks', 'found', 'that', 'an', 'al', 'qaeda', 'affiliate', 'was', 'perfecting', 'techniques', 'for', 'hiding', 'explosives', 'in', 'batteries', 'and', 'battery', 'compartments', 'of', 'electronic', 'devices', 'according', 'to', 'a', 'us', 'official', 'the', 'discovery', 'that', 'al', 'qaeda', 'in', 'the', 'arabian', 'peninsula', 'was', 'looking', 'to', 'exploit', 'batteries', 'and', 'their', 'compartments', 'in', 'laptops', 'and', 'other', 'commercial', 'electronic', 'devices', 'led', 'the', 'united', 'states', 'and', 'united', 'kingdom', 'to', 'ban', 'devices', 'larger', 'than', 'a', 'cellphone', 'from', 'certain', 'flights', 'the', 'us', 'official', 'told', 'cnn', 'a', 'us', 'official', 'told', 'cnn', 'that', 'intelligence', 'shows', 'growing', 'capability', 'from', 'isis', 'al', 'qaeda', 'in', 'syria', 'and', 'al', 'shabaab', 'as', 'well', 'aqap']",1
"['sources', 'fbi', 'investigation', 'continues', 'into', 'odd', 'computer', 'link', 'between', 'russian', 'bank', 'and', 'trump', 'organization', 'cnnfederal', 'investigators', 'and', 'computer', 'scientists', 'continue', 'to', 'examine', 'whether', 'there', 'was', 'a', 'computer', 'server', 'connection', 'between', 'the', 'trump', 'organization', 'and', 'a', 'russian', 'bank', 'sources', 'close', 'to', 'the', 'investigation', 'tell', 'cnn', 'questions', 'about', 'the', 'possible', 'connection', 'were', 'widely', 'dismissed', 'four', 'months', 'ago', 'but', 'the', 'fbis', 'investigation', 'remains', 'open', 'the', 'sources', 'said', 'and', 'is', 'in', 'the', 'hands', 'of', 'the', 'fbis', 'counterintelligence', 'team', 'the', 'same', 'one', 'looking', 'into', 'russias', 'suspected', 'interference', 'in', 'the', '2016', 'election', 'one', 'us', 'official', 'said', 'investigators', 'find', 'the', 'server', 'relationship', 'odd', 'and', 'are', 'not', 'ignoring', 'it', 'but', 'the', 'official', 'said', 'there', 'is', 'still', 'more', 'work', 'for', 'the', 'fbi', 'to', 'do', 'investigators', 'have', 'not', 'yet', 'determined', 'whether', 'a', 'connection', 'would', 'be', 'significant']",1
"['in', 'second', 'debate', 'donald', 'trump', 'and', 'hillary', 'clinton', 'spar', 'in', 'bitter', 'personal', 'terms', 'donald', 'j', 'trump', 'and', 'hillary', 'clinton', 'collided', 'in', 'an', 'almost', 'unremittingly', 'hostile', 'debate', 'on', 'sunday', 'night', 'a', '90minute', 'spectacle', 'of', 'character', 'attacks', 'tawdry', 'allegations', 'and', 'mr', 'trumps', 'startling', 'accusation', 'that', 'mrs', 'clinton', 'had', 'tremendous', 'hate', 'in', 'her', 'heart', 'in', 'a', 'remarkable', 'political', 'maneuver', 'mr', 'trump', 'said', 'mrs', 'clinton', 'had', 'smeared', 'women', 'who', 'accused', 'her', 'husband', 'bill', 'clinton', 'of', 'sexually', 'assaulting', 'or', 'harassing', 'them', 'seeking', 'to', 'salvage', 'his', 'presidential', 'candidacy', 'after', 'explosive', 'reports', 'about', 'his', 'past', 'lewd', 'comments', 'about', 'women', 'tense', 'at', 'first', 'and', 'then', 'increasingly', 'angry', 'as', 'he', 'grew', 'more', 'comfortable', 'on', 'the', 'attack', 'mr', 'trump', 'noted', 'that', 'three', 'of', 'mr', 'clintons', 'accusers', 'were', 'sitting', 'in', 'the', 'audience']",1
"['judge', 'rejects', 'steins', 'request', 'for', 'hand', 'recount', 'in', 'wis', 'madison', 'wis', 'green', 'party', 'candidate', 'jill', 'stein', 'paid', '35', 'million', 'tuesday', 'to', 'clear', 'the', 'way', 'for', 'wisconsins', 'presidential', 'vote', 'recount', 'but', 'had', 'a', 'judge', 'reject', 'her', 'lawsuit', 'to', 'require', 'all', 'wisconsin', 'counties', 'to', 'do', 'the', 'recount', 'by', 'hand', 'dane', 'county', 'circuit', 'judge', 'valerie', 'baileyrihn', 'said', 'the', 'effort', 'to', 'force', 'the', 'hand', 'recount', 'which', 'was', 'backed', 'by', 'democrat', 'hillary', 'clintons', 'campaign', 'did', 'not', 'meet', 'the', 'states', 'legal', 'standard', 'for', 'prohibiting', 'the', 'use', 'of', 'machines', 'in', 'the', 'recount', 'saying', 'that', 'the', 'two', 'campaigns', 'did', 'not', 'show', 'a', 'hand', 'recount', 'though', 'more', 'thorough', 'was', 'necessary', 'or', 'show', 'there', 'was', 'a', 'clear', 'and', 'convincing', 'evidence', 'of', 'fraud', 'or', 'other', 'problems', 'baileyrihn', 'said', 'there', 'were', 'good', 'reasons', 'to', 'do', 'a', 'hand', 'recount', 'but', 'no', 'legal', 'basis', 'for', 'her', 'to', 'mandate', 'it']",1
"['hillary', 'clintons', 'team', 'to', 'join', 'wisconsin', 'recount', 'pushed', 'by', 'jill', 'stein', 'washington', 'nearly', 'three', 'weeks', 'after', 'election', 'day', 'hillary', 'clintons', 'campaign', 'said', 'on', 'saturday', 'that', 'it', 'would', 'participate', 'in', 'a', 'recount', 'process', 'in', 'wisconsin', 'incited', 'by', 'a', 'thirdparty', 'candidate', 'and', 'would', 'join', 'any', 'potential', 'recounts', 'in', 'two', 'other', 'closely', 'contested', 'states', 'pennsylvania', 'and', 'michigan', 'the', 'clinton', 'campaign', 'held', 'out', 'little', 'hope', 'of', 'success', 'in', 'any', 'of', 'the', 'three', 'states', 'and', 'said', 'it', 'had', 'seen', 'no', 'actionable', 'evidence', 'of', 'vote', 'hacking', 'that', 'might', 'taint', 'the', 'results', 'or', 'otherwise', 'provide', 'new', 'grounds', 'for', 'challenging', 'donald', 'j', 'trumps', 'victory', 'but', 'it', 'suggested', 'it', 'was', 'going', 'along', 'with', 'the', 'recount', 'effort', 'to', 'assure', 'supporters', 'that', 'it', 'was', 'doing', 'everything', 'possible', 'to', 'verify', 'that', 'hacking', 'by', 'russia', 'or', 'other', 'irregularities', 'had', 'not', 'affected', 'the', 'results']",1
